
0,0
8064,1
224,1
33073706,1
261273610,1
99188863,1
3232080,1
28374,2
8258,2
29930936,2
241766794,2
102338859,2
22767984,2
8258,2
713,2
4773818,2
85639913,2
127496508,2
178868912,2
33474054,2
65732619,2
31376,2
229028920,2
132261696,2
35488274,2
163305506,2
228614608,2
261687868,2
23,2
262484844,2
264505690,2
100412857,2
197166924,2
132261696,2
164507258,2
4527,2
100013071,2
2034024,2
2829104,2
35886746,2
264505690,2
101209063,2
16680,2
20310,3
28542,3
39687660,3
235497172,3
92602425,3
29053134,3
28542,3
8621,3
1631144,3
66133072,3
130646500,3
198404090,3
30429926,3
59364345,3
33896,3
212822465,3
132261706,3
51717920,3
150342776,3
212333369,3
242255548,3
8087,3
252651800,3
264526714,3
113236903,3
193785050,3
132261706,3
161206070,3
9529,3
103319427,3
11871510,3
22284338,3
52181078,3
264526714,3
114213097,3
16944,3
28542,3
8621,3
1631144,3
66133072,3
130646500,3
198404090,3
8621,3
489,3
92611061,3
29031115,3
39679116,3
235477553,3
5894862,3
8403100,3
11144,3
83155912,3
132269376,3
181368986,3
46457621,3
82011496,3
86784821,3
235,3
173945076,3
264508601,3
215828978,3
166687915,3
132269376,3
134754101,3
3929,3
129789420,3
90597650,3
177740272,3
182492786,3
264508601,3
218057122,3
37568,3
33088128,3
66133063,3
961758,3
209027332,3
132538907,3
55507878,3
66133063,3
33073850,3
66423466,3
20009750,3
163834849,3
244509987,3
8342,3
31307,3
33083318,3
196792985,3
99220070,3
67744616,3
131412898,3
261728075,3
199252109,3
33073725,3
226973342,3
231443488,3
133878822,3
262898593,3
99220070,3
132261706,3
33077499,3
132269376,3
34330638,3
68510740,3
31824320,3
231443488,3
104074776,3
33081266,3
261312774,3
130646500,3
163834976,3
98067760,3
66413716,3
166478546,3
130646500,3
261274145,3
230122277,3
33385173,3
196080060,3
231122920,3
173909934,3
219230836,3
261294898,3
6946126,3
262898232,3
257570788,3
8789,3
166,3
98391987,3
261273613,3
33870402,3
3232103,3
253911074,3
141646194,3
262898232,3
59997797,3
261277437,3
204521796,3
165331466,3
231443488,3
264500908,3
3232103,3
264505044,3
261290290,3
99194623,3
198390914,3
130204664,3
165811904,3
5704873,3
98712985,3
198390914,3
99189085,3
200871672,3
263211077,3
225352079,3
1308348,3
133878822,3
262898593,3
99220070,3
132261706,3
33077499,3
132269376,3
175531296,3
220028380,3
164799698,3
99188872,3
65443896,3
165331466,3
37755,3
4814,3
33077499,3
67742118,3
99190211,3
196800519,3
189419041,3
109407926,3
131569110,3
165331466,3
1911659,3
99224167,3
3253710,3
1631144,3
30203072,3
243712114,3
103276179,3
20832000,3
1631144,3
3232793,3
5696738,3
87743033,3
130202870,3
176782472,3
34653408,3
68182779,3
3258410,3
231600040,3
133863696,3
32917754,3
165331466,3
231443488,3
264500908,3
3232103,3
264505044,3
261290290,3
99642337,3
199146926,3
133863696,3
164350178,3
3235045,3
100169407,3
13080,3
16664,3
33875042,3
261290290,3
98396023,3
3235800,3
0,4
20508,4
42830430,4
255003988,4
