42577920,11
7,0
14,1
21,1
28,1
35,1
42,1
49,1
56,2
63,2
70,2
77,2
84,2
91,2
98,2
105,2
112,2
119,2
126,2
133,2
140,2
147,2
154,2
161,2
168,2
175,2
182,2
189,2
196,2
203,2
210,2
217,2
224,2
231,2
238,2
245,2
252,2
259,2
266,2
273,2
280,2
287,2
294,2
301,2
308,3
315,3
322,3
329,3
336,3
343,3
350,3
357,3
364,3
371,3
378,3
385,3
392,3
399,3
406,3
413,3
420,3
427,3
434,3
441,3
448,3
455,3
462,3
469,3
476,3
483,3
490,3
497,3
504,3
511,3
518,3
525,3
532,3
539,3
546,3
553,3
560,3
567,3
574,3
581,3
588,3
595,3
602,3
609,3
616,3
623,3
630,3
637,3
644,3
651,3
658,3
665,3
672,3
679,3
686,3
693,3
700,3
707,3
714,3
721,3
728,3
735,3
742,3
749,3
756,3
763,3
770,3
777,3
784,3
791,3
798,3
805,3
812,3
819,3
826,3
833,3
840,3
847,3
854,3
861,3
868,3
875,3
882,3
889,3
896,3
903,3
910,3
917,3
924,3
931,3
938,3
945,3
952,3
959,3
966,3
973,3
980,3
987,3
994,3
1001,3
1008,3
1015,3
1022,3
1029,3
1036,3
1043,3
1050,3
1057,3
1064,3
1071,3
1078,3
1085,3
1092,3
1099,3
1106,3
1113,3
1120,3
1127,3
1134,3
1141,3
1148,3
1155,3
1162,3
1169,3
1176,3
1183,3
1190,3
1197,3
1204,3
1211,3
1218,3
1225,3
1232,3
1239,3
1246,3
1253,3
1260,3
1267,3
1274,3
1281,3
1288,3
1295,3
1302,3
1309,3
1316,3
1323,3
1330,3
1337,3
1344,3
1351,3
1358,3
1365,3
1372,3
1379,3
1386,3
1393,3
1400,3
1407,3
1414,3
1421,3
1428,3
1435,3
1442,3
1449,3
1456,3
1463,3
1470,3
1477,3
1484,3
1491,3
1498,3
1505,3
1512,3
1519,3
1526,3
1533,3
1540,3
1547,3
1554,3
1561,3
1568,3
1575,3
1582,3
1589,3
1596,3
1603,3
1610,3
1617,3
1624,3
1631,3
1638,3
1645,3
1652,3
1659,3
1666,3
1673,3
1680,3
1687,3
1694,3
1701,3
1708,3
1715,3
1722,3
1729,3
1736,3
1743,3
1750,3
1757,3
1764,3
1771,3
1778,3
1785,3
1792,3
1799,3
1806,3
1813,3
1820,4
1827,4
1834,4
1841,4
1848,4
1855,4
1862,4
1869,4
1876,4
1883,4
1890,4
1897,4
1904,4
1911,4
1918,4
1925,4
1932,4
1939,4
1946,4
1953,4
1960,4
1967,4
1974,4
1981,4
1988,4
1995,4
2002,4
2009,4
2016,4
2023,4
2030,4
2037,4
2044,4
2051,4
2058,4
2065,4
2072,4
2079,4
2086,4
2093,4
2100,4
2107,4
2114,4
2121,4
2128,4
2135,4
2142,4
2149,4
2156,4
2163,4
2170,4
2177,4
2184,4
2191,4
2198,4
2205,4
2212,4
2219,4
2226,4
2233,4
2240,4
2247,4
2254,4
2261,4
2268,4
2275,4
2282,4
2289,4
2296,4
2303,4
2310,4
2317,4
2324,4
2331,4
2338,4
2345,4
2352,4
2359,4
2366,4
2373,4
2380,4
2387,4
2394,4
2401,4
2408,4
2415,4
2422,4
2429,4
2436,4
2443,4
2450,4
2457,4
2464,4
2471,4
2478,4
2485,4
2492,4
2499,4
2506,4
2513,4
2520,4
2527,4
2534,4
2541,4
2548,4
2555,4
2562,4
2569,4
2576,4
2583,4
2590,4
2597,4
2604,4
2611,4
2618,4
2625,4
2632,4
2639,4
2646,4
2653,4
2660,4
2667,4
2674,4
2681,4
2688,4
2695,4
2702,4
2709,4
2716,4
2723,4
2730,4
2737,4
2744,4
2751,4
2758,4
2765,4
2772,4
2779,4
2786,4
2793,4
2800,4
2807,4
2814,4
2821,4
2828,4
2835,4
2842,4
2849,4
2856,4
2863,4
2870,4
2877,4
2884,4
2891,4
2898,4
2905,4
2912,4
2919,4
2926,4
2933,4
2940,4
2947,4
2954,4
2961,4
2968,4
2975,4
2982,4
2989,4
2996,4
3003,4
3010,4
3017,4
3024,4
3031,4
3038,4
3045,4
3052,4
3059,4
3066,4
3073,4
3080,4
3087,4
3094,4
3101,4
3108,4
3115,4
3122,4
3129,4
3136,4
3143,4
3150,4
3157,4
3164,4
3171,4
3178,4
3185,4
3192,4
3199,4
3206,4
3213,4
3220,4
3227,4
3234,4
3241,4
3248,4
3255,4
3262,4
3269,4
3276,4
3283,4
3290,4
3297,4
3304,4
3311,4
3318,4
3325,4
3332,4
3339,4
3346,4
3353,4
3360,4
3367,4
3374,4
3381,4
3388,4
3395,4
3402,4
3409,4
3416,4
3423,4
3430,4
3437,4
3444,4
3451,4
3458,4
3465,4
3472,4
3479,4
3486,4
3493,4
3500,4
3507,4
3514,4
3521,4
3528,4
3535,4
3542,4
3549,4
3556,4
3563,4
3570,4
3577,4
3584,4
3591,4
3598,4
3605,4
3612,4
3619,4
3626,4
3633,4
3640,4
3647,4
3654,4
3661,4
3668,4
3675,4
3682,4
3689,4
3696,4
3703,4
3710,4
3717,4
3724,4
3731,4
3738,4
3745,4
3752,4
3759,4
3766,4
3773,4
3780,4
3787,4
3794,4
3801,4
3808,4
3815,4
3822,4
3829,4
3836,4
3843,4
3850,4
3857,4
3864,4
3871,4
3878,4
3885,4
3892,4
3899,4
3906,4
3913,4
